customer_id,rep_id,visit_date,purpose,mentions_competitor
C1192,L108,2025-07-14,產品推廣,0
C1192,L108,2025-07-28,關係維護,0
C1192,L108,2025-08-14,產品推廣,0
C1192,L108,2025-08-10,產品推廣,0
C1192,L108,2025-10-02,產品推廣,0
C1192,L108,2025-09-14,產品推廣,0
C1192,L108,2025-10-06,關係維護,0
C1192,L108,2025-10-25,產品推廣,0
C1192,L108,2025-11-25,關係維護,0
C1192,L108,2025-11-25,產品推廣,0
C1192,L108,2025-12-10,產品推廣,0
C1192,L108,2025-12-26,產品推廣,0
C1192,L108,2026-03-18,產品推廣,0
C1192,L108,2026-05-24,關係維護,0
C1192,L108,2026-06-29,關係維護,0
C1192,L108,2026-06-19,收款,0
C1192,L108,2026-07-22,關係維護,0
C1192,L108,2026-07-26,收款,0
C1193,L110,2025-02-21,客訴處理,0
C1193,L110,2025-02-09,產品推廣,0
C1193,L110,2025-04-22,產品推廣,0
C1193,L110,2025-04-28,產品推廣,0
C1193,L110,2025-05-30,客訴處理,0
C1193,L110,2025-06-28,產品推廣,0
C1193,L110,2025-07-11,關係維護,0
C1193,L110,2025-07-19,產品推廣,0
C1193,L110,2025-07-28,關係維護,0
C1193,L110,2025-09-15,產品推廣,0
C1193,L110,2026-01-01,產品推廣,0
C1193,L110,2025-12-05,產品推廣,0
C1193,L110,2026-03-29,產品推廣,0
C1193,L110,2026-05-27,關係維護,0
C1194,L105,2025-02-19,產品推廣,0
C1194,L105,2025-02-14,關係維護,0
C1194,L105,2025-03-07,產品推廣,0
C1194,L105,2025-04-20,產品推廣,0
C1194,L105,2025-05-18,客訴處理,1
C1194,L105,2025-05-24,產品推廣,0
C1194,L105,2025-05-17,收款,0
C1194,L105,2025-06-07,產品推廣,1
C1194,L105,2025-07-04,產品推廣,0
C1194,L105,2025-07-04,產品推廣,0
C1194,L105,2025-07-29,客訴處理,0
C1194,L105,2025-09-01,產品推廣,0
C1194,L105,2025-08-16,關係維護,0
C1194,L105,2025-10-19,客訴處理,0
C1194,L105,2025-11-24,收款,0
C1194,L105,2025-11-07,產品推廣,1
C1194,L105,2025-12-20,產品推廣,1
C1194,L105,2026-01-31,產品推廣,1
C1194,L105,2026-02-27,產品推廣,1
C1194,L105,2026-02-16,產品推廣,1
C1194,L105,2026-04-01,關係維護,0
C1194,L105,2026-03-19,產品推廣,0
C1194,L105,2026-03-19,收款,0
C1194,L105,2026-07-18,關係維護,0
C1194,L105,2026-07-11,關係維護,1
C1195,L116,2025-06-12,關係維護,0
C1195,L116,2025-08-07,產品推廣,0
C1195,L116,2025-09-21,產品推廣,0
C1195,L116,2025-11-04,客訴處理,0
C1195,L116,2025-11-06,客訴處理,0
C1195,L116,2025-11-08,產品推廣,0
C1195,L116,2026-01-15,關係維護,0
C1195,L116,2026-03-26,關係維護,0
C1195,L116,2026-04-14,產品推廣,0
C1195,L116,2026-05-04,關係維護,0
C1195,L116,2026-07-21,客訴處理,0
C1196,L111,2025-04-29,產品推廣,0
C1196,L111,2025-04-24,關係維護,1
C1196,L111,2025-06-18,產品推廣,0
C1196,L111,2025-07-29,收款,1
C1196,L111,2025-07-17,收款,0
C1196,L111,2025-10-15,關係維護,0
C1196,L111,2025-12-22,產品推廣,0
C1196,L111,2026-01-11,產品推廣,0
C1196,L111,2026-02-04,產品推廣,1
C1196,L111,2026-04-09,產品推廣,0
C1197,L104,2025-07-01,關係維護,0
C1197,L104,2025-08-30,產品推廣,1
C1197,L104,2025-09-17,關係維護,1
C1197,L104,2025-09-12,客訴處理,1
C1197,L104,2025-10-05,產品推廣,1
C1197,L104,2026-03-22,產品推廣,0
C1197,L104,2026-06-22,產品推廣,1
C1198,L111,2025-02-23,產品推廣,0
C1198,L111,2025-02-18,收款,0
C1198,L111,2025-04-08,產品推廣,0
C1198,L111,2025-05-14,客訴處理,0
C1198,L111,2025-07-05,收款,0
C1198,L111,2025-07-30,產品推廣,0
C1198,L111,2025-10-09,關係維護,0
C1198,L111,2026-01-29,產品推廣,0
C1198,L111,2026-06-20,收款,0
C1199,L103,2025-02-15,產品推廣,0
C1199,L103,2025-02-16,產品推廣,0
C1199,L103,2025-02-17,產品推廣,0
C1199,L103,2025-02-10,產品推廣,0
C1199,L103,2025-03-29,關係維護,0
C1199,L103,2025-03-28,產品推廣,0
C1199,L103,2025-04-05,產品推廣,0
C1199,L103,2025-03-31,客訴處理,0
C1199,L103,2025-04-03,產品推廣,0
C1199,L103,2025-04-27,關係維護,0
C1199,L103,2025-05-18,產品推廣,0
C1199,L103,2025-05-26,產品推廣,0
C1199,L103,2025-06-04,產品推廣,0
C1199,L103,2025-06-13,收款,0
C1199,L103,2025-06-11,關係維護,0
C1199,L103,2025-06-14,關係維護,0
C1199,L103,2025-06-12,產品推廣,0
C1199,L103,2025-06-08,客訴處理,0
C1199,L103,2025-07-28,收款,0
C1199,L103,2025-08-02,客訴處理,0
C1199,L103,2025-07-28,產品推廣,0
C1199,L103,2025-07-15,收款,0
C1199,L103,2025-10-25,產品推廣,0
C1199,L103,2025-11-13,關係維護,0
C1199,L103,2025-11-24,產品推廣,0
C1199,L103,2025-12-11,收款,0
C1199,L103,2025-12-22,產品推廣,0
C1199,L103,2026-01-23,收款,0
C1199,L103,2026-02-04,產品推廣,0
C1199,L103,2026-03-10,關係維護,0
C1199,L103,2026-04-23,關係維護,0
C1199,L103,2026-04-06,產品推廣,0
C1199,L103,2026-05-10,關係維護,0
C1199,L103,2026-05-26,收款,0
C1199,L103,2026-06-14,關係維護,0
C1199,L103,2026-06-16,產品推廣,0
C1199,L103,2026-07-23,關係維護,0
C1200,L115,2025-04-29,關係維護,0
C1200,L115,2025-05-24,產品推廣,0
C1200,L115,2025-07-12,客訴處理,0
C1200,L115,2025-08-03,關係維護,0
C1200,L115,2025-07-22,產品推廣,0
C1200,L115,2025-08-18,關係維護,0
C1200,L115,2025-09-07,產品推廣,0
C1200,L115,2025-10-30,關係維護,0
C1200,L115,2025-12-16,產品推廣,0
C1200,L115,2026-01-07,客訴處理,0
C1200,L115,2026-02-10,客訴處理,0
C1200,L115,2026-03-21,產品推廣,0
C1200,L115,2026-04-03,關係維護,0
C1200,L115,2026-04-30,產品推廣,0
C1200,L115,2026-05-03,產品推廣,0
C1200,L115,2026-05-04,收款,0
C1200,L115,2026-06-10,收款,0
C1201,L100,2025-02-07,產品推廣,0
C1201,L100,2025-02-23,關係維護,0
C1201,L100,2025-03-14,產品推廣,0
C1201,L100,2025-03-12,關係維護,0
C1201,L100,2025-04-04,關係維護,0
C1201,L100,2025-03-29,產品推廣,0
C1201,L100,2025-04-11,產品推廣,0
C1201,L100,2025-04-13,產品推廣,0
C1201,L100,2025-05-20,產品推廣,0
C1201,L100,2025-05-08,關係維護,0
C1201,L100,2025-05-23,產品推廣,0
C1201,L100,2025-07-03,收款,0
C1201,L100,2025-06-14,收款,0
C1201,L100,2025-06-12,產品推廣,0
C1201,L100,2025-07-28,客訴處理,0
C1201,L100,2025-07-30,產品推廣,0
C1201,L100,2025-07-17,收款,0
C1201,L100,2025-08-23,產品推廣,0
C1201,L100,2025-08-24,產品推廣,0
C1201,L100,2025-08-31,產品推廣,0
C1201,L100,2025-09-25,客訴處理,0
C1201,L100,2025-09-17,產品推廣,0
C1201,L100,2025-09-22,產品推廣,0
C1201,L100,2025-09-18,產品推廣,0
C1201,L100,2025-10-17,關係維護,0
C1201,L100,2025-10-26,收款,0
C1201,L100,2025-10-30,產品推廣,0
C1201,L100,2025-11-13,收款,0
C1201,L100,2025-12-19,客訴處理,0
C1201,L100,2025-12-28,關係維護,0
C1201,L100,2025-12-08,產品推廣,0
C1201,L100,2025-12-23,產品推廣,0
C1201,L100,2026-01-17,產品推廣,0
C1201,L100,2026-02-18,收款,0
C1201,L100,2026-02-17,產品推廣,0
C1201,L100,2026-02-15,收款,0
C1201,L100,2026-02-11,客訴處理,0
C1201,L100,2026-03-12,產品推廣,0
C1201,L100,2026-03-10,產品推廣,0
C1201,L100,2026-04-26,客訴處理,0
C1201,L100,2026-05-01,關係維護,0
C1201,L100,2026-04-22,產品推廣,0
C1201,L100,2026-04-03,關係維護,0
C1201,L100,2026-04-30,收款,0
C1201,L100,2026-04-28,產品推廣,0
C1201,L100,2026-04-23,關係維護,0
C1201,L100,2026-05-07,關係維護,0
C1201,L100,2026-05-27,產品推廣,0
C1201,L100,2026-05-24,收款,0
C1201,L100,2026-05-26,客訴處理,0
C1201,L100,2026-05-25,關係維護,0
C1201,L100,2026-06-21,產品推廣,0
C1201,L100,2026-06-17,產品推廣,0
C1201,L100,2026-07-18,產品推廣,0
C1201,L100,2026-07-04,產品推廣,0
C1201,L100,2026-07-08,產品推廣,0
C1201,L100,2026-07-05,收款,0
C1202,L111,2025-03-07,產品推廣,0
C1202,L111,2025-03-02,關係維護,0
C1202,L111,2025-03-19,關係維護,0
C1202,L111,2025-03-16,收款,0
C1202,L111,2025-04-21,產品推廣,0
C1202,L111,2025-05-23,產品推廣,0
C1202,L111,2025-05-23,產品推廣,0
C1202,L111,2025-05-21,關係維護,0
C1202,L111,2025-05-19,關係維護,0
C1202,L111,2025-05-29,收款,0
C1202,L111,2025-07-02,客訴處理,0
C1202,L111,2025-06-26,產品推廣,0
C1202,L111,2025-06-25,產品推廣,0
C1202,L111,2025-07-09,產品推廣,0
C1202,L111,2025-07-08,收款,0
C1202,L111,2025-07-22,收款,0
C1202,L111,2025-08-17,關係維護,0
C1202,L111,2025-08-08,產品推廣,0
C1202,L111,2025-09-29,收款,0
C1202,L111,2025-09-16,產品推廣,0
C1202,L111,2025-09-16,收款,0
C1202,L111,2025-10-09,關係維護,0
C1202,L111,2025-10-25,客訴處理,0
C1202,L111,2025-10-26,關係維護,0
C1202,L111,2025-11-17,產品推廣,0
C1202,L111,2025-12-09,產品推廣,0
C1202,L111,2026-01-01,客訴處理,0
C1202,L111,2025-12-18,關係維護,0
C1202,L111,2025-12-19,收款,0
C1202,L111,2025-12-17,產品推廣,0
C1202,L111,2026-01-31,關係維護,0
C1202,L111,2026-01-20,產品推廣,0
C1202,L111,2026-01-12,產品推廣,0
C1202,L111,2026-01-21,收款,0
C1202,L111,2026-02-22,產品推廣,0
C1202,L111,2026-02-04,產品推廣,0
C1202,L111,2026-02-04,關係維護,0
C1202,L111,2026-02-22,關係維護,0
C1202,L111,2026-02-18,收款,0
C1202,L111,2026-03-27,客訴處理,0
C1202,L111,2026-04-01,產品推廣,0
C1202,L111,2026-03-06,產品推廣,0
C1202,L111,2026-03-27,關係維護,0
C1202,L111,2026-03-25,客訴處理,0
C1202,L111,2026-04-30,產品推廣,0
C1202,L111,2026-04-24,客訴處理,0
C1202,L111,2026-04-09,產品推廣,0
C1202,L111,2026-05-23,產品推廣,0
C1202,L111,2026-05-06,客訴處理,0
C1202,L111,2026-05-25,關係維護,0
C1202,L111,2026-06-12,關係維護,0
C1202,L111,2026-06-22,產品推廣,0
C1202,L111,2026-06-14,產品推廣,0
C1202,L111,2026-06-13,收款,0
C1202,L111,2026-06-11,關係維護,0
C1202,L111,2026-07-23,關係維護,0
C1202,L111,2026-07-03,關係維護,0
C1202,L111,2026-07-23,產品推廣,0
C1203,L108,2025-02-23,收款,0
C1203,L108,2025-03-11,關係維護,0
C1203,L108,2025-03-13,客訴處理,0
C1203,L108,2025-04-25,產品推廣,0
C1203,L108,2025-04-11,產品推廣,0
C1203,L108,2025-05-25,關係維護,0
C1203,L108,2025-05-17,關係維護,0
C1203,L108,2025-06-30,產品推廣,0
C1203,L108,2025-06-26,產品推廣,0
C1203,L108,2025-08-01,關係維護,0
C1203,L108,2025-08-08,關係維護,0
C1203,L108,2025-08-18,收款,0
C1203,L108,2025-10-26,產品推廣,0
C1203,L108,2025-10-07,產品推廣,0
C1203,L108,2025-11-30,收款,0
C1203,L108,2026-01-11,產品推廣,0
C1203,L108,2026-01-18,收款,0
C1203,L108,2026-02-05,產品推廣,0
C1203,L108,2026-02-02,關係維護,0
C1203,L108,2026-03-30,產品推廣,0
C1203,L108,2026-05-29,關係維護,0
C1203,L108,2026-07-06,關係維護,0
C1203,L108,2026-07-11,產品推廣,0
C1203,L108,2026-07-29,產品推廣,0
C1203,L108,2026-07-23,產品推廣,0
C1203,L108,2026-07-17,關係維護,0
C1204,L117,2025-03-22,關係維護,0
C1204,L117,2025-05-08,收款,0
C1204,L117,2025-07-10,關係維護,0
C1204,L117,2025-08-08,客訴處理,0
C1204,L117,2025-09-28,產品推廣,0
C1204,L117,2025-10-11,產品推廣,0
C1204,L117,2025-10-06,關係維護,0
C1204,L117,2025-11-13,關係維護,0
C1204,L117,2025-12-07,產品推廣,0
C1204,L117,2025-12-21,產品推廣,0
C1204,L117,2026-01-07,產品推廣,0
C1204,L117,2026-01-06,關係維護,0
C1204,L117,2026-01-07,關係維護,0
C1204,L117,2026-03-12,關係維護,0
C1204,L117,2026-03-11,關係維護,0
C1204,L117,2026-04-07,客訴處理,0
C1204,L117,2026-05-15,關係維護,0
C1204,L117,2026-06-16,客訴處理,0
C1204,L117,2026-07-15,產品推廣,0
C1204,L117,2026-07-05,關係維護,0
C1205,L108,2025-02-20,關係維護,0
C1205,L108,2025-03-01,產品推廣,0
C1205,L108,2025-04-19,產品推廣,1
C1205,L108,2025-05-17,收款,0
C1205,L108,2025-05-21,產品推廣,0
C1205,L108,2025-05-16,產品推廣,1
C1205,L108,2025-05-17,關係維護,0
C1205,L108,2025-07-04,關係維護,0
C1205,L108,2025-06-07,產品推廣,0
C1205,L108,2025-06-17,關係維護,0
C1205,L108,2025-06-29,產品推廣,0
C1205,L108,2025-07-26,產品推廣,1
C1205,L108,2025-07-28,產品推廣,1
C1205,L108,2025-07-19,關係維護,0
C1205,L108,2025-08-25,關係維護,1
C1205,L108,2025-08-17,客訴處理,1
C1205,L108,2025-08-22,關係維護,1
C1205,L108,2025-08-21,客訴處理,1
C1205,L108,2025-09-12,產品推廣,0
C1205,L108,2025-09-18,關係維護,1
C1205,L108,2025-09-06,客訴處理,0
C1205,L108,2025-09-19,產品推廣,1
C1205,L108,2025-10-03,產品推廣,1
C1205,L108,2025-10-24,產品推廣,0
C1205,L108,2025-10-25,客訴處理,0
C1205,L108,2025-10-30,關係維護,0
C1205,L108,2025-11-27,關係維護,1
C1205,L108,2025-11-14,收款,0
C1205,L108,2025-11-11,客訴處理,1
C1205,L108,2025-11-30,客訴處理,0
C1205,L108,2025-12-01,關係維護,1
C1205,L108,2025-12-10,關係維護,0
C1205,L108,2026-01-06,產品推廣,1
C1205,L108,2026-01-31,產品推廣,0
C1205,L108,2026-01-16,關係維護,1
C1205,L108,2026-01-30,產品推廣,0
C1205,L108,2026-01-30,收款,0
C1205,L108,2026-01-11,產品推廣,1
C1205,L108,2026-02-15,客訴處理,1
C1205,L108,2026-02-10,產品推廣,0
C1205,L108,2026-02-08,關係維護,1
C1205,L108,2026-02-24,收款,1
C1205,L108,2026-03-16,產品推廣,0
C1205,L108,2026-04-23,關係維護,1
C1205,L108,2026-05-28,客訴處理,0
C1205,L108,2026-05-08,產品推廣,1
C1205,L108,2026-05-03,客訴處理,0
C1205,L108,2026-06-16,產品推廣,0
C1205,L108,2026-07-13,關係維護,0
C1205,L108,2026-07-27,產品推廣,1
C1206,L115,2025-02-28,產品推廣,0
C1206,L115,2025-02-20,關係維護,0
C1206,L115,2025-04-11,產品推廣,1
C1206,L115,2025-04-15,關係維護,0
C1206,L115,2025-05-22,產品推廣,0
C1206,L115,2025-08-13,產品推廣,1
C1206,L115,2025-10-16,關係維護,1
C1206,L115,2025-11-28,產品推廣,1
C1206,L115,2025-12-14,收款,0
C1206,L115,2026-02-19,產品推廣,0
C1206,L115,2026-02-28,收款,0
C1206,L115,2026-05-07,產品推廣,1
C1206,L115,2026-06-21,收款,0
C1206,L115,2026-07-29,產品推廣,1
C1206,L115,2026-07-21,關係維護,0
C1207,L115,2025-03-05,產品推廣,0
C1207,L115,2025-04-17,產品推廣,0
C1207,L115,2025-05-06,收款,0
C1207,L115,2025-04-24,關係維護,0
C1207,L115,2025-05-13,客訴處理,0
C1207,L115,2025-05-26,產品推廣,0
C1207,L115,2025-07-04,產品推廣,0
C1207,L115,2025-06-23,關係維護,0
C1207,L115,2025-07-31,產品推廣,0
C1207,L115,2025-08-25,關係維護,0
C1207,L115,2025-08-07,收款,0
C1207,L115,2025-08-15,產品推廣,0
C1207,L115,2025-09-24,產品推廣,0
C1207,L115,2025-09-10,關係維護,0
C1207,L115,2025-10-14,客訴處理,0
C1207,L115,2025-11-14,產品推廣,0
C1207,L115,2025-11-29,關係維護,0
C1207,L115,2025-12-24,產品推廣,0
C1207,L115,2025-12-22,關係維護,0
C1207,L115,2026-01-31,產品推廣,0
C1207,L115,2026-01-06,產品推廣,0
C1207,L115,2026-01-13,產品推廣,0
C1207,L115,2026-01-25,產品推廣,0
C1207,L115,2026-04-29,產品推廣,0
C1207,L115,2026-04-25,關係維護,0
C1207,L115,2026-04-22,關係維護,0
C1207,L115,2026-05-03,產品推廣,0
C1207,L115,2026-06-21,產品推廣,0
C1207,L115,2026-06-08,產品推廣,0
C1207,L115,2026-06-22,產品推廣,0
C1207,L115,2026-06-15,關係維護,0
C1207,L115,2026-06-10,產品推廣,0
C1207,L115,2026-07-04,產品推廣,0
C1207,L115,2026-07-28,產品推廣,0
C1207,L115,2026-07-08,收款,0
C1208,L107,2025-03-21,產品推廣,0
C1208,L107,2025-03-19,產品推廣,0
C1208,L107,2025-05-19,收款,0
C1208,L107,2025-06-28,關係維護,0
C1208,L107,2025-07-19,產品推廣,0
C1208,L107,2025-08-16,產品推廣,0
C1208,L107,2025-10-25,產品推廣,0
C1208,L107,2025-12-06,關係維護,0
C1208,L107,2025-12-14,產品推廣,0
C1208,L107,2026-03-20,產品推廣,0
C1208,L107,2026-03-05,客訴處理,0
C1208,L107,2026-03-13,產品推廣,0
C1208,L107,2026-04-18,收款,0
C1209,L102,2025-03-03,關係維護,0
C1209,L102,2025-05-04,關係維護,0
C1209,L102,2025-04-29,關係維護,0
C1209,L102,2025-05-19,客訴處理,0
C1209,L102,2025-07-12,關係維護,0
C1209,L102,2025-08-16,關係維護,0
C1209,L102,2025-09-11,產品推廣,0
C1209,L102,2025-10-09,收款,0
C1209,L102,2025-10-21,產品推廣,0
C1209,L102,2025-11-29,產品推廣,0
C1209,L102,2025-11-04,產品推廣,0
C1209,L102,2025-11-09,收款,0
C1209,L102,2025-11-30,產品推廣,0
C1209,L102,2025-11-28,收款,0
C1209,L102,2025-12-14,關係維護,0
C1209,L102,2026-01-27,關係維護,0
C1209,L102,2026-02-24,客訴處理,0
C1209,L102,2026-02-04,關係維護,0
C1209,L102,2026-03-05,客訴處理,0
C1209,L102,2026-04-15,產品推廣,0
C1209,L102,2026-05-08,收款,0
C1209,L102,2026-06-06,產品推廣,0
C1209,L102,2026-06-19,產品推廣,0
C1209,L102,2026-07-27,收款,0
C1209,L102,2026-07-30,產品推廣,0
C1210,L107,2025-03-24,產品推廣,0
C1210,L107,2025-04-24,客訴處理,0
C1210,L107,2025-04-16,收款,1
C1210,L107,2025-06-27,產品推廣,1
C1210,L107,2025-08-19,產品推廣,0
C1210,L107,2025-09-15,關係維護,0
C1210,L107,2025-10-01,關係維護,1
C1210,L107,2025-10-19,產品推廣,1
C1210,L107,2026-01-22,產品推廣,0
C1210,L107,2026-05-19,產品推廣,1
C1210,L107,2026-06-15,關係維護,0
C1210,L107,2026-06-02,產品推廣,1
C1210,L107,2026-07-23,關係維護,0
C1211,L109,2025-02-24,關係維護,0
C1211,L109,2025-02-25,客訴處理,0
C1211,L109,2025-02-24,收款,0
C1211,L109,2025-04-06,產品推廣,0
C1211,L109,2025-03-14,關係維護,0
C1211,L109,2025-04-23,產品推廣,0
C1211,L109,2025-05-29,產品推廣,0
C1211,L109,2025-06-04,關係維護,0
C1211,L109,2025-07-03,產品推廣,0
C1211,L109,2025-07-04,產品推廣,0
C1211,L109,2025-06-14,產品推廣,0
C1211,L109,2025-06-12,收款,0
C1211,L109,2025-06-10,產品推廣,0
C1211,L109,2025-07-16,產品推廣,0
C1211,L109,2025-07-12,產品推廣,0
C1211,L109,2025-07-25,產品推廣,0
C1211,L109,2025-08-09,收款,0
C1211,L109,2025-08-18,收款,0
C1211,L109,2025-10-01,客訴處理,0
C1211,L109,2025-09-12,產品推廣,0
C1211,L109,2025-12-01,產品推廣,0
C1211,L109,2025-11-08,產品推廣,0
C1211,L109,2025-12-25,產品推廣,0
C1211,L109,2026-02-21,客訴處理,0
C1211,L109,2026-02-16,產品推廣,0
C1211,L109,2026-03-19,產品推廣,0
C1211,L109,2026-03-16,產品推廣,0
C1211,L109,2026-05-18,產品推廣,0
C1211,L109,2026-05-18,關係維護,0
C1211,L109,2026-05-18,關係維護,0
C1211,L109,2026-06-30,產品推廣,0
C1211,L109,2026-06-06,產品推廣,0
C1211,L109,2026-07-12,產品推廣,0
C1211,L109,2026-07-22,客訴處理,0
C1212,L104,2025-02-26,產品推廣,0
C1212,L104,2025-02-10,產品推廣,0
C1212,L104,2025-02-25,產品推廣,0
C1212,L104,2025-03-03,產品推廣,0
C1212,L104,2025-04-02,產品推廣,0
C1212,L104,2025-03-31,產品推廣,0
C1212,L104,2025-04-19,產品推廣,0
C1212,L104,2025-05-21,收款,0
C1212,L104,2025-07-20,關係維護,0
C1212,L104,2025-07-08,關係維護,0
C1212,L104,2025-08-18,客訴處理,0
C1212,L104,2025-08-28,關係維護,0
C1212,L104,2025-09-07,關係維護,0
C1212,L104,2025-09-29,客訴處理,0
C1212,L104,2025-10-07,產品推廣,0
C1212,L104,2025-10-27,客訴處理,0
C1212,L104,2025-11-26,收款,0
C1212,L104,2025-11-16,產品推廣,0
C1212,L104,2025-11-11,收款,0
C1212,L104,2025-12-13,收款,0
C1212,L104,2025-12-14,產品推廣,0
C1212,L104,2026-01-03,收款,0
C1212,L104,2026-02-23,產品推廣,0
C1212,L104,2026-02-27,產品推廣,0
C1212,L104,2026-02-21,產品推廣,0
C1212,L104,2026-03-18,客訴處理,0
C1212,L104,2026-03-06,產品推廣,0
C1212,L104,2026-03-31,產品推廣,0
C1212,L104,2026-04-16,客訴處理,0
C1212,L104,2026-04-23,客訴處理,0
C1212,L104,2026-05-29,客訴處理,0
C1212,L104,2026-06-05,關係維護,0
C1212,L104,2026-06-30,關係維護,0
C1212,L104,2026-07-27,產品推廣,0
C1212,L104,2026-07-20,產品推廣,0
C1213,L108,2025-03-15,收款,0
C1213,L108,2025-05-14,產品推廣,1
C1213,L108,2025-07-24,關係維護,1
C1213,L108,2025-09-22,產品推廣,0
C1213,L108,2026-01-27,收款,0
C1213,L108,2026-03-30,產品推廣,0
C1213,L108,2026-03-30,產品推廣,0
C1213,L108,2026-03-18,收款,1
C1213,L108,2026-03-19,關係維護,1
C1213,L108,2026-05-11,產品推廣,0
C1214,L108,2025-02-10,客訴處理,0
C1214,L108,2025-05-05,產品推廣,0
C1214,L108,2025-05-05,關係維護,0
C1214,L108,2025-06-17,產品推廣,0
C1214,L108,2025-07-26,收款,0
C1214,L108,2025-11-01,關係維護,0
C1214,L108,2025-11-16,關係維護,0
C1214,L108,2025-11-09,產品推廣,0
C1214,L108,2025-12-22,關係維護,0
C1214,L108,2025-12-26,產品推廣,0
C1214,L108,2025-12-15,產品推廣,0
C1214,L108,2026-01-28,客訴處理,0
C1214,L108,2026-01-23,產品推廣,0
C1214,L108,2026-02-14,關係維護,0
C1214,L108,2026-03-16,關係維護,0
C1214,L108,2026-03-24,收款,0
C1214,L108,2026-04-16,產品推廣,0
C1214,L108,2026-05-09,客訴處理,0
C1214,L108,2026-05-19,產品推廣,0
C1214,L108,2026-05-14,產品推廣,0
C1214,L108,2026-05-08,產品推廣,0
C1214,L108,2026-05-18,關係維護,0
C1214,L108,2026-06-17,關係維護,0
C1214,L108,2026-07-22,產品推廣,0
C1214,L108,2026-07-19,產品推廣,0
C1214,L108,2026-07-14,關係維護,0
C1214,L108,2026-07-17,收款,0
C1215,L100,2025-02-12,產品推廣,0
C1215,L100,2025-02-10,關係維護,0
C1215,L100,2025-03-14,客訴處理,0
C1215,L100,2025-03-24,產品推廣,0
C1215,L100,2025-03-14,產品推廣,0
C1215,L100,2025-04-02,收款,0
C1215,L100,2025-03-12,產品推廣,0
C1215,L100,2025-03-12,關係維護,0
C1215,L100,2025-05-05,產品推廣,0
C1215,L100,2025-04-17,產品推廣,0
C1215,L100,2025-04-16,產品推廣,0
C1215,L100,2025-04-14,關係維護,0
C1215,L100,2025-06-05,產品推廣,0
C1215,L100,2025-05-21,關係維護,0
C1215,L100,2025-05-08,產品推廣,0
C1215,L100,2025-05-20,收款,0
C1215,L100,2025-06-24,產品推廣,0
C1215,L100,2025-07-12,產品推廣,0
C1215,L100,2025-08-04,關係維護,0
C1215,L100,2025-07-30,收款,0
C1215,L100,2025-08-04,收款,0
C1215,L100,2025-08-24,客訴處理,0
C1215,L100,2025-09-01,產品推廣,0
C1215,L100,2025-08-30,產品推廣,0
C1215,L100,2025-08-23,客訴處理,0
C1215,L100,2025-09-02,關係維護,0
C1215,L100,2025-09-29,產品推廣,0
C1215,L100,2025-09-24,產品推廣,0
C1215,L100,2025-09-06,產品推廣,0
C1215,L100,2025-10-13,關係維護,0
C1215,L100,2025-10-17,客訴處理,0
C1215,L100,2025-10-06,產品推廣,0
C1215,L100,2025-10-09,收款,0
C1215,L100,2025-10-18,關係維護,0
C1215,L100,2025-11-12,關係維護,0
C1215,L100,2025-11-24,客訴處理,0
C1215,L100,2025-11-07,客訴處理,0
C1215,L100,2025-12-22,產品推廣,0
C1215,L100,2025-12-06,關係維護,0
C1215,L100,2025-12-31,產品推廣,0
C1215,L100,2026-01-28,產品推廣,0
C1215,L100,2026-01-22,關係維護,0
C1215,L100,2026-01-17,關係維護,0
C1215,L100,2026-01-07,客訴處理,0
C1215,L100,2026-01-16,產品推廣,0
C1215,L100,2026-01-23,關係維護,0
C1215,L100,2026-01-04,產品推廣,0
C1215,L100,2026-02-27,收款,0
C1215,L100,2026-02-27,產品推廣,0
C1215,L100,2026-02-06,關係維護,0
C1215,L100,2026-02-07,產品推廣,0
C1215,L100,2026-03-13,收款,0
C1215,L100,2026-03-26,產品推廣,0
C1215,L100,2026-03-31,收款,0
C1215,L100,2026-03-30,產品推廣,0
C1215,L100,2026-03-18,產品推廣,0
C1215,L100,2026-03-14,產品推廣,0
C1215,L100,2026-04-27,客訴處理,0
C1215,L100,2026-04-04,產品推廣,0
C1215,L100,2026-04-14,產品推廣,0
C1215,L100,2026-04-22,關係維護,0
C1215,L100,2026-04-28,產品推廣,0
C1215,L100,2026-05-03,關係維護,0
C1215,L100,2026-05-18,產品推廣,0
C1215,L100,2026-05-08,關係維護,0
C1215,L100,2026-05-15,產品推廣,0
C1215,L100,2026-06-09,產品推廣,0
C1215,L100,2026-07-27,產品推廣,0
C1215,L100,2026-07-05,產品推廣,0
C1216,L101,2025-02-22,產品推廣,0
C1216,L101,2025-04-06,產品推廣,0
C1216,L101,2025-05-04,收款,0
C1216,L101,2025-05-25,收款,1
C1216,L101,2025-05-28,關係維護,0
C1216,L101,2025-05-13,關係維護,1
C1216,L101,2025-05-27,收款,0
C1216,L101,2025-05-24,產品推廣,0
C1216,L101,2025-06-21,關係維護,0
C1216,L101,2025-07-21,關係維護,0
C1216,L101,2025-07-14,產品推廣,0
C1216,L101,2025-08-17,產品推廣,0
C1216,L101,2025-09-27,關係維護,1
C1216,L101,2025-09-17,收款,0
C1216,L101,2025-10-22,產品推廣,0
C1216,L101,2025-10-07,客訴處理,0
C1216,L101,2025-11-11,收款,0
C1216,L101,2025-11-13,產品推廣,1
C1216,L101,2026-01-13,收款,0
C1216,L101,2026-01-04,關係維護,0
